task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
272,10000000.0,416869.3834703355,-1.7,26.25,3000,68,True,False,True,1000000000.0,17
273,10000000.0,416869.3834703355,-1.7,26.25,3000,69,True,False,True,1000000000.0,5
274,10000000.0,416869.3834703355,-1.7,26.25,3000,69,True,False,True,1000000000.0,7
275,10000000.0,416869.3834703355,-1.7,26.25,3000,69,True,False,True,1000000000.0,12
276,10000000.0,416869.3834703355,-1.7,26.25,3000,69,True,False,True,1000000000.0,17
277,10000000.0,416869.3834703355,-1.7,26.25,3000,70,True,False,True,1000000000.0,5
278,10000000.0,416869.3834703355,-1.7,26.25,3000,70,True,False,True,1000000000.0,7
279,10000000.0,416869.3834703355,-1.7,26.25,3000,70,True,False,True,1000000000.0,12
280,10000000.0,416869.3834703355,-1.7,26.25,3000,70,True,False,True,1000000000.0,17
281,10000000.0,416869.3834703355,-1.7,26.25,3000,71,True,False,True,1000000000.0,5
282,10000000.0,416869.3834703355,-1.7,26.25,3000,71,True,False,True,1000000000.0,7
283,10000000.0,416869.3834703355,-1.7,26.25,3000,71,True,False,True,1000000000.0,12
284,10000000.0,416869.3834703355,-1.7,26.25,3000,71,True,False,True,1000000000.0,17
285,10000000.0,416869.3834703355,-1.7,26.25,3000,72,True,False,True,1000000000.0,5
286,10000000.0,416869.3834703355,-1.7,26.25,3000,72,True,False,True,1000000000.0,7
287,10000000.0,416869.3834703355,-1.7,26.25,3000,72,True,False,True,1000000000.0,12
288,10000000.0,416869.3834703355,-1.7,26.25,3000,72,True,False,True,1000000000.0,17
289,10000000.0,416869.3834703355,-1.7,26.25,3000,73,True,False,True,1000000000.0,5
290,10000000.0,416869.3834703355,-1.7,26.25,3000,73,True,False,True,1000000000.0,7
291,10000000.0,416869.3834703355,-1.7,26.25,3000,73,True,False,True,1000000000.0,12
292,10000000.0,416869.3834703355,-1.7,26.25,3000,73,True,False,True,1000000000.0,17
293,10000000.0,416869.3834703355,-1.7,26.25,3000,74,True,False,True,1000000000.0,5
294,10000000.0,416869.3834703355,-1.7,26.25,3000,74,True,False,True,1000000000.0,7
295,10000000.0,416869.3834703355,-1.7,26.25,3000,74,True,False,True,1000000000.0,12
296,10000000.0,416869.3834703355,-1.7,26.25,3000,74,True,False,True,1000000000.0,17
297,10000000.0,416869.3834703355,-1.7,26.25,3000,75,True,False,True,1000000000.0,5
298,10000000.0,416869.3834703355,-1.7,26.25,3000,75,True,False,True,1000000000.0,7
299,10000000.0,416869.3834703355,-1.7,26.25,3000,75,True,False,True,1000000000.0,12
300,10000000.0,416869.3834703355,-1.7,26.25,3000,75,True,False,True,1000000000.0,17
301,10000000.0,416869.3834703355,-1.7,26.25,3000,76,True,False,True,1000000000.0,5
302,10000000.0,416869.3834703355,-1.7,26.25,3000,76,True,False,True,1000000000.0,7
